FOVId,CellId,this_cell_index,cell_stage,edge_flag,ChannelNumberBrightfield,ChannelNumberStruct,fov_path,fov_seg_path
52,232736,44,M0,0,3,1,fov_path/a857723d6a037d3452f3de513a02e832c0d69e0fbb84e80ed1bbbf350c664085_3500000635_100X_20170227_E08_P18.ome.tiff,fov_seg_path/ff7a2f8fe568fa2a6c40bf02411e5f2d43c5c752d30e057e40efe36afb48ba6d_3500000635_100X_20170227_E08_P18_CellNucSegCombined.ome.tiff
59,232954,4,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232955,5,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232956,6,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232957,7,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232958,8,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232959,9,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232960,10,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232968,18,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232969,19,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232976,26,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232977,27,M4M5,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232979,29,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
59,232981,31,M0,0,3,1,fov_path/37c1b04918291e39b4474daa6b610f1448d5c0a2033b8e190d6c35a985588036_3500000635_100X_20170227_F07_P27.ome.tiff,fov_seg_path/9f74df134268af4e9c6fe3fd4539bfbd699f9ffda7a56e3f3f0360ab07195d51_3500000635_100X_20170227_F07_P27_CellNucSegCombined.ome.tiff
63,233086,3,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233088,5,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233090,7,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233093,10,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233095,12,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233096,13,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233097,14,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233099,16,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233100,17,M1M2,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233101,18,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233102,19,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233103,20,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233104,21,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233105,22,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233109,26,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233110,27,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233116,33,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
63,233119,36,M0,0,3,1,fov_path/e0ff2464b4bb9ad242592d9aa3be28dcd601108788a451a5d224bb6fcb97f7a5_3500000635_100X_20170227_F07_P21.ome.tiff,fov_seg_path/41af7aa525bd9d2e8517c50ce680174114f1744c7a7903a914c0b926e1cce627_3500000635_100X_20170227_F07_P21_CellNucSegCombined.ome.tiff
70,233160,3,M1M2,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
70,233164,7,M0,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
70,233165,8,M0,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
70,233166,9,M0,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
70,233170,13,M0,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
70,233171,14,M0,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
70,233176,19,M0,0,6,3,fov_path/7e3db731fe43ef785f0ca04613cc4dc5166f4560f891875603fd8068ccd9a5f2_3500000527_100X_20170314_D04_P04.ome.tiff,fov_seg_path/96ac39375f04ca8341dc30e665a8973b83dfe80046f60f18081b0ba261c26c15_3500000527_100X_20170314_D04_P04_CellNucSegCombined.ome.tiff
94,233289,2,M4M5,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233293,6,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233295,8,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233296,9,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233297,10,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233303,16,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233304,17,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233305,18,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233306,19,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233307,20,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233308,21,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233310,23,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233311,24,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
94,233312,25,M0,0,6,3,fov_path/fec26d89d8191c5cc23ed865b1cdc3cb204144e5ea157cd9ec75ae36aff4ff72_3500000527_100X_20170314_D05_P16.ome.tiff,fov_seg_path/f1951eae1d0ff612eb57ef6ad0c6b346f1346b272a834308af6e24f33b71f61a_3500000527_100X_20170314_D05_P16_CellNucSegCombined.ome.tiff
116,233419,2,M3,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233420,3,M4M5,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233422,5,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233423,6,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233424,7,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233427,10,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233430,13,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233432,15,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233433,16,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233434,17,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233440,23,M0,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
116,233441,24,M6M7_single,0,6,3,fov_path/00b5ab29ec4be2555dee3012744bc8436269ceb8cac10338f039613cf78553e7_3500000527_100X_20170314_D05_P14.ome.tiff,fov_seg_path/6a2af75cec28cd5469acb45bcc940ac51966b460e45b829be4bd323cbe0d947c_3500000527_100X_20170314_D05_P14_CellNucSegCombined.ome.tiff
117,233452,3,M4M5,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233456,7,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233458,9,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233459,10,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233460,11,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233461,12,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233466,17,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233468,19,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233470,21,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233472,23,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233473,24,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
117,233475,26,M0,0,6,3,fov_path/324ebbddbfbccb73994233dc867780d6f1862704cdf95e226bddc87ad017f462_3500000527_100X_20170314_D07_P35.ome.tiff,fov_seg_path/878e504922e67fcf7d96e233ec9f474673f60eb2b34a625a7fc0eddda6361bf3_3500000527_100X_20170314_D07_P35_CellNucSegCombined.ome.tiff
129,233656,2,M3,0,6,3,fov_path/f9b85622423be16649f0bfa1e7e55eed4ecbe737facbe9e8925b6e77b6b7c756_3500000645_10X_20170301_E07_P26.ome.tiff,fov_seg_path/c54550ae2e7b9e16cc29de4b483aa8ba1cc12ebc122cb445312d15950148c984_3500000645_10X_20170301_E07_P26_CellNucSegCombined.ome.tiff
129,233658,4,M0,0,6,3,fov_path/f9b85622423be16649f0bfa1e7e55eed4ecbe737facbe9e8925b6e77b6b7c756_3500000645_10X_20170301_E07_P26.ome.tiff,fov_seg_path/c54550ae2e7b9e16cc29de4b483aa8ba1cc12ebc122cb445312d15950148c984_3500000645_10X_20170301_E07_P26_CellNucSegCombined.ome.tiff
